point_id,x,y,cluster_label,is_outlier,micro_distance,macro_distance,source_file,algorithm
262,1.8017801210605249,5.94003222271572,2,0,0.03474649825967675,0.37993602289833983,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
263,8.177012183352257,10.3700398210812,1,0,0.1270906050790033,0.32518640804002763,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
264,-0.3292548748245663,4.62797024459116,2,1,0.04475023499010374,0.8006365714796649,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
265,7.541564294099338,7.949837512284859,1,0,0.020479835225435217,0.3610453302269701,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
266,7.969909388023527,9.556719237759587,1,0,0.032291071720775416,0.2542488773809178,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
267,8.897041654203907,11.283320718700622,1,0,0.09440310965558542,0.5880550552981096,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
268,2.819967041032225,6.388907275710226,2,0,0.028842192276731887,0.4575567980826475,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
269,8.702789962306422,11.382910661246012,1,0,0.07510251131164042,0.5448610766907589,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
270,0.7033708911856306,3.9374521290526414,2,0,0.054570505295695675,0.4812573041479614,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
271,8.549929787596934,11.710961694905189,1,0,0.072687684025888,0.5400455627352859,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
272,3.0669458001079803,3.398809026386514,2,0,0.09943714613678317,0.25524608239773056,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
273,3.905630975796418,7.983508128454954,0,0,0.01952126734305171,0.775222571265449,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
274,8.777444986195508,10.915447832920735,1,0,0.08271397769316552,0.5284617906571922,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
275,1.0069507758996166,5.281281355599427,2,0,0.01497556034687101,0.452837492371978,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
276,2.2680220089785417,5.532421694790807,2,0,0.03869361015588082,0.2760770384285091,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
277,8.46208612887552,10.542252937338311,1,0,0.04858013245116236,0.4164515380625721,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
278,6.761488425009307,10.599202461623287,1,0,0.006441559288448942,0.17779910229791018,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
279,7.680190319450823,9.724872320865094,1,0,0.06139947526361106,0.16296380386541676,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
280,7.434910799489834,10.389390376578282,1,0,0.06301053297007253,0.13097710277116278,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
281,5.033517690349974,9.357651204568665,1,0,0.047053765788505314,0.6426934937796026,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
282,2.9606760064083923,5.6555554078605565,2,0,0.07147041521424106,0.3586899123394071,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
283,4.137748049777906,6.953262565351152,2,0,0.03392925039623197,0.7678285741090382,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
284,2.251244141566294,4.753162182013198,2,0,0.11115687384319273,0.13674266716718264,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
285,7.985348309412964,13.092587664150914,1,0,0.05393690488644112,0.6356089831496854,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
286,5.324921924583796,8.360443336219715,1,0,0.07269329871348477,0.6102464044226901,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
287,3.8352511227503454,8.26917247067397,0,0,0.05061790127872421,0.7265996986680827,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
288,4.567954636071295,7.591947470990286,1,0,0.04036569251717191,0.8762248433947938,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
289,9.907303864403628,11.47129082463552,1,0,0.1616871185874828,0.8827125078649926,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
290,1.6579047318140796,4.623187121598355,2,0,0.08165446700720594,0.22371614213448693,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
291,4.927557269070901,8.385562159935557,1,0,0.05104728741344403,0.7182602895444011,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
292,5.325025284548834,8.647337273136767,1,0,0.07824116494951096,0.5895085904666907,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
293,6.541952376045154,8.657705568834805,1,0,0.05922668205621519,0.2804100163256914,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
294,0.572955151760133,2.868773434958059,2,0,0.04202791278383378,0.5584403537310615,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
295,9.47778559732975,10.398560577779644,1,0,0.062252081095547716,0.7105285103548621,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
296,9.904928333020356,12.00456840136177,1,0,0.1421779525127722,0.918166923602685,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
297,5.972757891351995,6.954616307251821,1,0,0.08804489068120501,0.6281919021353148,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
298,6.917392240747869,8.857776262328915,1,0,0.01682234802354036,0.19036114529116024,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
299,8.062321158311764,12.757284071073968,1,0,0.028949628627468544,0.5913903827949996,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
300,7.373119096526796,10.622446454189568,1,0,0.023005788320478563,0.15539667030281995,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
301,1.6707718101567912,4.823210722392089,2,0,0.09518976659834105,0.24072056212183773,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
302,5.952988787704893,8.086000301477684,1,0,0.0804158126113089,0.47866989405246424,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
303,5.173426460754343,9.033752514529173,1,0,0.07887465904251052,0.6121359348963236,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
304,3.4845671347380764,7.238784935660462,2,0,0.07592707867396153,0.6833567002026386,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
305,8.10164935358026,9.553587073812448,1,0,0.06939808021719802,0.29334836905870254,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
306,9.315981539990489,13.396048958927151,3,0,0.024688487927123068,0.8537396853087135,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
307,9.7327356172286,12.869838732470734,1,0,0.06347756713919638,0.950701879044357,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
308,4.528216577332644,7.3537187923605565,1,0,0.004180850086378833,0.9071991998232967,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
309,1.1532097560545742,4.151200545703724,2,0,0.03321658943659326,0.3466099527834663,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
310,10.505210653806545,12.994279955186633,3,0,0.09505156419351565,1.0659839037656813,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
311,8.02774955470718,9.959766456562338,1,0,0.0711488444649331,0.26707270056177546,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
312,1.3139113558913569,4.0736026442682505,2,0,0.019582580360676637,0.29735119363982165,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
313,8.884826124080194,11.731029852575263,1,0,0.030345110068233875,0.6243972123329317,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
314,8.394816261418663,10.997829613694842,1,0,0.05017611054486622,0.42994433698863516,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
315,4.9719600848326735,7.991610366240552,1,0,0.09127631837263021,0.7350506802230522,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
316,6.068247997592892,10.171134926243958,1,0,0.10467274444676528,0.32980766716233906,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
317,3.6549030035368686,7.43861704158821,2,0,0.11409049461274069,0.7412368403326246,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
318,1.4266456761217778,3.147791095372356,2,0,0.031293380798460294,0.30393414226490995,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
319,2.7257473049053567,6.752780363408321,2,0,0.06833845940090973,0.5115287555695748,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
320,7.897724335067163,12.008083291590316,1,0,0.059530936344591875,0.44967079646900926,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
321,-0.2614915107458938,3.693563808084967,2,0,0.04141988066856267,0.7740206853008333,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
322,4.347876235959054,6.376732975855564,2,0,0.11117590954622678,0.7514091827663362,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
323,4.119275279467535,6.528831191515532,2,0,0.049559832877090364,0.7129311229497969,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
324,6.096247207007273,8.862712348908742,1,0,0.09100689535050512,0.3622066239421519,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
325,8.158663903001726,12.473995933922833,1,0,0.0756707077602745,0.5622091711765177,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
326,3.6503951297680937,7.090095197679026,2,0,0.05615941976622567,0.689098316141049,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
327,4.092273575898683,6.914152280139656,2,0,0.021915757147158148,0.7530794784169302,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
328,7.432611273590281,11.109699381821018,1,0,0.06733931149931943,0.2428440026371461,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
329,5.268015671443817,7.147514760805674,1,0,0.02371958547217397,0.7451418474140498,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
330,1.8839463143295592,6.168224075343848,2,0,0.07263044884820892,0.4096673287536752,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
331,5.51093836945684,7.662714884611613,1,0,0.10187537757433485,0.6297272497012021,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
332,3.0177988903314734,5.861252814635684,2,0,0.03195052506353617,0.39901515814163363,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
333,1.5098828727544715,4.281438392399536,2,0,0.07850402761362728,0.24338791013328387,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
334,4.671825962414257,9.198852389610472,1,0,0.07644890465430844,0.7547596734354364,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
335,5.20662362902787,7.327792043469333,1,0,0.01883868865448741,0.7390536473950698,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
336,10.254159512692498,11.692466408150889,1,0,0.09574224763598847,0.9945658485332706,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
337,3.2579369721590434,6.285218907328306,2,0,0.0731767084888068,0.502653253561944,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
338,5.511752730813335,8.581640387044411,1,0,0.08410647784534955,0.5423194729952799,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
339,6.1253936529929485,9.619559041676643,1,0,0.0593020297432256,0.3100846621884815,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
340,-0.8101707918406575,3.496929407508186,2,0,0.1278406613277367,0.9418500401541394,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
341,5.992317357628167,9.2337837174101,1,0,0.07491058953919433,0.3645356839825354,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
342,1.077461131971067,4.7633114541148265,2,0,0.0826127394493906,0.393265788802692,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
343,9.073244879121662,14.110292425722855,3,0,0.12697425453903466,0.7122080223561502,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
344,1.462347856360383,5.695907496601627,2,0,0.08023726548811963,0.39601725579119584,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
345,4.3101915500458015,7.451667806042059,1,0,0.06728335445061781,0.956897631720286,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
346,1.9388470257562924,3.880099115504178,2,0,0.11003705586776472,0.11053568611917916,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
347,9.26989468994232,13.052764447162255,3,0,0.07436047467183221,0.910348925159807,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
348,5.7109757822460345,8.451412684223717,1,0,0.0196480052098888,0.4997205741295163,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
349,5.804057982242582,8.237895377561554,1,0,0.03332107388463732,0.49690970300497117,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
350,0.6361401771275718,3.4906011976879334,2,0,0.04058852633364153,0.5095607524802481,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
351,7.971978348508401,9.331595852277466,1,0,0.06399798345094077,0.2660797963332174,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
352,1.3131505158622487,5.378512116779554,2,0,0.08720763043731482,0.3873029386841308,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
353,9.248229716735972,12.433580052199057,1,0,0.10898550362127117,0.7862523634732469,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
354,2.1679129505692107,4.713165881210509,2,0,0.08544279077093504,0.13472083519986416,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
355,2.25159309144237,6.008667940939689,2,0,0.08622226974614203,0.3617218684007513,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
356,0.5679147292164215,2.5074607143793104,2,0,0.024433013024496558,0.5864413996795248,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
357,6.439379549037618,6.695607034953119,1,0,0.06479616530772164,0.6045124409040632,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
358,5.201993343650243,8.805527605618146,1,0,0.07066337622376949,0.6149697880935517,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
359,0.2853885257822513,4.390055206112032,2,0,0.028754861338199753,0.6113048935415627,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
360,7.319077798452771,11.934025550970611,1,0,0.019657302517406505,0.37848890305590294,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
361,4.144054364068098,7.211669363472018,2,0,0.07754791095716648,0.8019428985702545,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
362,4.797731704161238,8.998979276677707,1,0,0.0490703064518573,0.7239567638907535,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
363,5.239939041157568,7.380671540731786,1,0,0.019394496404294217,0.7252978469255221,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
364,5.001983582346158,6.886791498794686,1,0,0.10542304960451186,0.8366955836667586,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
365,5.196880907457546,9.21496526932285,1,0,0.08246899328766054,0.5982545516548835,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
366,0.969753558134165,5.009028474196518,2,0,0.04325612271228422,0.4401691394415276,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
367,2.149272194423194,3.715806795063737,2,0,0.15594285116547343,0.0675564291273021,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
368,8.231300079138492,12.6514344549433,1,0,0.054895126097406925,0.6008619275364376,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
369,9.904206893765185,13.427218569239542,3,0,0.10219285372713585,0.9096713121078457,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
370,3.875139277393439,6.295199271740859,2,0,0.10832632763332255,0.6296425071925462,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
371,1.6464258509374756,5.984509204841724,2,0,0.014872886174838245,0.4077157502913754,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
372,7.5232490733212,9.785816562788074,1,0,0.10997458652529019,0.11468226582437328,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
373,5.344456082147829,7.269813347057699,1,0,0.02492556840205759,0.7133498305587069,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
374,-0.1750885267356217,2.8686499489116546,2,1,0.0,0.7730305241488079,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
375,1.2901348817067146,4.091389616105268,2,0,0.012152055192693035,0.30467680581082296,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
376,7.35982806198141,10.141834438779965,1,0,0.1078494878131782,0.08376714111743427,C:\Programming\Εργασία Αποθήκες-Εξόρυξη Δεδομένων\LLM\DaMi\data\synthetic_datasets\synth_diagonal\data.txt,Density-Based Two-Stage
